rule_id,general_rule,frequency,confidence,source_documents
rule_15,Discounts should be in-line instead of being a separate billing term,5,0.8299999999999998,Merchant Info Sheet - Satisfi Labs; Cortex MIS; MIS_ Paiv; Merchant Info Sheet - Alvys; Medicom Merchant Info Sheet_
rule_17,Default Billing Frequency is Monthly if none listed,386,0.856943005181347,"MIS_ Cape; Merchant Info Sheet - Dr. Seuss_; HELIX ALTERNATIVE TECHNOLOGIES INC-MIS; Tabs MIS for GovExec; Merchant Info Sheet_ Proof; Axion Ray Merchant Info Sheet; Merchant Info Sheet - Alvys; Merchant Info Sheet - Droplet; Copy of MIS_ Global Grid 4 Learning; Cassidy AI MIS; MIS April Tax; [Deprecated] Merchant Info Sheet - Template; Merchant Info Sheet - Raina; Capitalize MIS; Plenful MIS Template; Valence MIS; Merchant Info Sheet - Welcome Home Software; Cortex MIS; AlphaAI Technologies DBA Tavily MIS; Merchant Info Sheet - Mesh; DSN Merchant Info Sheet_; Merchant Info Sheet - Numeric; MIS_ Blumira; Rewst Merchant Info Sheet_; Merchant Info Sheet - Rox; Fingerprint MIS; Merchant Info Sheet - Harness Wealth; MIS_Fynn(1); MIS_ Crew AI; Merchant Info Sheet - Satisfi Labs; Merchant Info Sheet - Operator.ai(1); Merchant Info Sheet - Carbon Direct; Merchant Info Sheet - Lawtrades(1); MIS_ Tangram Vision; MIS_ Niche; Coworks MIS; Instil MIS(1); TIFIN @ Work MIS(1); Enigma _ Tabs_ MIS; Knowde - Merchant Info Sheet; MIS_ Global Grid 4 Learning; SafelyYou MIS(1); BluWave MIS; Regard - Merchant Info Sheet_; Copy of Tabs MIS for dataplor;  Merchant Info Sheet - APIsec; Kat_s [MAKE A COPY DO NOT EDIT] Merchant Info Sheet - Template; Merchant Info Sheet - Proton(1); Sanveo Merchant Info Sheet; Merchant Info Sheet - Tabs Platform Inc; Merchant Info Sheet - J2 Health; Merchant Info Sheet - Vestwell; Merchant Info Sheet - Satisfi Labs(1);  Merchant Info Sheet - LightLabs; Buxton Merchant Info Sheet; IUNU Merchant Info Sheet; LuxSci MIS; Merchant Info Sheet - Tailorbird; Merchant Info Sheet - Beacon Software; Tabs MIS for Together AI; Tabs + Human Merchant Info Sheet_; [EXTERNAL USE] Merchant Info Sheet - Harness Wealth; Merchant Info Sheet - Raina Music; Flatfile MIS; Merchant Info Sheet - Keen(1); MIS for Paramify; General Catalyst MIS; MIS for Balto; Pirros MIS_; Tabs MIS template; ThoroughCare inc MIS; Merchant Info Sheet_ Luminary; Merchant Info Sheet_ Posh Technologies; Merchant Info Sheet - Digitalzone; Coworks Merchant Info Sheet_; Merchant Info Sheet_ Cognition AI; Copy of TIFIN AG MIS; FIF MIS(1); Aquabyte Merchant Info Sheet; Propel MIS; Attention - Merchant Info Sheet; Tabs x Responsive _ MIS; Merchant Info Sheet - Lawtrades; Merchant Info Sheet - Notabene; Merchant Info Sheet_ Maybern; Cocoon MIS(1); Audiense Merchant Info Sheet_; Merchant Info Sheet - J2 Health(1); Tabs MIS for Ply; Regard - Merchant Info Sheet_(1); Merchant Info Sheet - Brevity; MIS - Primary Management(1); Summer Discovery - MIS; Tabs MIS for Quotapath; TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis _ TIFIN IP MIS; MIS_ Juniper; Joor Merchant Info Sheet_; MIS_ Saltmine + Changing workplace; TIFIN @ Work MIS; Merchant Info Sheet - Bolster AI; MIS BuildClinical; Elephant Energy MIS; Merchant Info Sheet_ Luminary(1); Tabs MIS for Keen Decision Systems; Gladly Merchant Info Sheet; Haus Merchant Info Sheet - Template; Arist MIS(1); Ivo- Merchant Info Sheet_; Duplicate MIS; Tenant -- Merchant Info Sheet; TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis  MIS; 2X + Intelligent Demand MIS; MIS Template [12.22.24 Amended]; Tabs MIS for dataplor; Multimodal Merchant Info Sheet_(1); Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Nift; Loanbeam Merchant Info Sheet; LuxSci MIS(1); MIS for Milk Moovement; Wild Fruit- MIS(1); Merchant Info Sheet_ Counslr; Merchant Info Sheet - Inspiren (OLD - IGNORE); Merchant Info Sheet - Inspiren; MIS Template for Cake.ai; [EXTERNAL] Haus Merchant Info Sheet - Template; MIS_ Engaged MD; General Catalyst MIS(1); Aleph Labs Inc MIS_; Planet DDS MIS; Lakera MIS_; Instil MIS; Merchant Info Sheet_ Proof(1); SafelyYou MIS; LiveLike MIS; Enterpret Merchant Info Sheet 9.23.25;  Veruna Merchant Info Sheet_; River Health Merchant Info Sheet; Merchant Info Sheet - Airops_; MIS - Molten Cloud; Revolution Parts (RevParts) Merchant Info Sheet_; Tailorbird MIS; Arcee AI - Merchant Info Sheet; Merchant Info Sheet - Pragma; MIS_ Paiv; MIS_Fynn; FIF MIS; MIS_ Vapi ai; Merchant Info Sheet - Hylaine(1); Copy of Merchant Info Sheet - J2 Health; Arist MIS; MIS_ Teleskope AI; Copy of Merchant Info Sheet - Carbon Direct; [Deprecated] Master Merchant Info Sheet_; MIS Revamp [Changes]; Multimodal Merchant Info Sheet_; Copy of Merchant Info Sheet - Talkable - April 25, 2024, 4_58 PM; MIS_ Anrok; Alium Merchant Info Sheet_; Merchant Info Sheet - David Energy; Merchant Info Sheet_ Counslr(1); Merchant Info Sheet - Marvin; Anysphere (Cursor) MIS; Arcee AI - Merchant Info Sheet(1); MIS_ Crelate; MIS for Themis(1); MIS_ Taktile; Merchant Info Sheet - Sprinto; Luxury Presence MIS; Merchant Info Sheet - Attain; Tabs MIS for Together AI(1); Merchant Info Sheet_ Respondology(1); OLD MIS; Captivated MIS; H Copy of Merchant Info Sheet - Talkable; Alkira _ Merchant Info Sheet; MIS for Themis; Alaffia Health MIS; Merchant Info Sheet - Rox(1); TIFIN AMP MIS; Hockeystack MIS; Merchant Info Sheet - Extole (AE- Ally) - CW 9.23.25; Merchant Info Sheet - Keen; Eino Merchant Info Sheet(1); Merchant Info Sheet_ Respondology; Beansquad - MIS; Merchant Info Sheet - Proton; Copy of MIS Revamp [Changes];  Onebrief Merchant Info Sheet; Merchant Info Sheet - FindMine; TIFIN Merchant Info Sheet_; Merchant Info Sheet - Outrider; Merchant Info Sheet_ Maybern(1); MIS - Primary Lab; Merchant Info Sheet - Talkable; MIS_ GC AI; MIS_ DigitalOwl; Tabs + Human Merchant Info Sheet_(1); Copy of [MAKE A COPY DO NOT EDIT] Merchant Info Sheet - Template;  Autumn _ Tabs Merchant Info Sheet; Merchant Info Sheet - Droplet(1); Eino Merchant Info Sheet; Vesta MIS; Oscilar Merchant Info Sheet_; [EXTERNAL USE] Pragma MIS; Capitalize MIS(1); MIS for Astranis; Loanwell Merchant Info Sheet _; Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet - Outrider(1); StrongArm MIS (Deprecated); MIS_ Zenlytic; Mithril MIS; Confido MIS; Burkland MIS; Dark Roast Merchant Info Sheet_; MIS - Primary Management; Copy of Merchant Info Sheet - Sprinto;  Merchant Info Sheet - Inspiren; Wild Fruit- MIS; Merchant Info Sheet - Xeal; MIS Attentive Inc"
rule_18,Default Net Payment Terms is 0 (Net 0) if none specified,196,0.8529081632653059,"Tabs MIS for GovExec; Merchant Info Sheet_ Proof; Axion Ray Merchant Info Sheet; Merchant Info Sheet - Alvys; Merchant Info Sheet - Raina;  Merchant Info Sheet - Motivity; Plenful MIS Template; Valence MIS; Merchant Info Sheet - Welcome Home Software; LuminAI Merchant Info Sheet_; Cortex MIS; AlphaAI Technologies DBA Tavily MIS; Merchant Info Sheet - Mesh; DSN Merchant Info Sheet_; Merchant Info Sheet - Numeric; MIS_ Blumira; Rewst Merchant Info Sheet_; Fingerprint MIS; HELIX ALTERNATIVE TECHNOLOGIES INC-MIS(1); Merchant Info Sheet - Harness Wealth; MIS_Fynn(1); Merchant Info Sheet - Operator.ai(1); MIS_ Tangram Vision; MIS_ Niche; Coworks MIS; EDGE Software MIS (Beacon); Instil MIS(1); TIFIN @ Work MIS(1); Enigma _ Tabs_ MIS; Knowde - Merchant Info Sheet; MIS_ Global Grid 4 Learning; BluWave MIS; Merchant Info Sheet - GenLogs; Copy of Tabs MIS for dataplor; Regard - Merchant Info Sheet_;  Merchant Info Sheet - APIsec; Kat_s [MAKE A COPY DO NOT EDIT] Merchant Info Sheet - Template; Sanveo Merchant Info Sheet; Merchant Info Sheet - Vestwell; Merchant Info Sheet - Satisfi Labs(1);  Merchant Info Sheet - LightLabs; Buxton Merchant Info Sheet; IUNU Merchant Info Sheet; LuxSci MIS; Merchant Info Sheet - Tailorbird; Merchant Info Sheet - Fat Earth(1); Merchant Info Sheet - Beacon Software; Copy of Torch Merchant Info Sheet_; Tabs MIS for Together AI; Merchant Info Sheet - Enzy(1); Tabs + Human Merchant Info Sheet_; Merchant Info Sheet - Raina Music; Flatfile MIS; Merchant Info Sheet - Keen(1); HiEnergy Merchant Information Sheet; MIS for Balto; MIS for Paramify; Pirros MIS_; ThoroughCare inc MIS; Merchant Info Sheet_ Posh Technologies; Medicom Merchant Info Sheet_; Coworks Merchant Info Sheet_; Merchant Info Sheet - Digitalzone; Copy of TIFIN AG MIS; Aquabyte Merchant Info Sheet; Propel MIS; Attention - Merchant Info Sheet; Tabs x Responsive _ MIS; Merchant Info Sheet - Notabene; Audiense Merchant Info Sheet_; Maximor Merchant Info Sheet; Tabs MIS for Ply; Regard - Merchant Info Sheet_(1); Merchant Info Sheet - Brevity; MIS - Primary Management(1); MIS_ Juniper; MIS_ Saltmine + Changing workplace; TIFIN @ Work MIS; MavenAGI Merchant Info Sheet_; Elephant Energy MIS; StrongArm MIS (real one)(1); Medicom Merchant Info Sheet_(1); Tabs MIS for Keen Decision Systems; Gladly Merchant Info Sheet; Duplicate MIS; Tenant -- Merchant Info Sheet; TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis  MIS; 2X + Intelligent Demand MIS; MIS Template [12.22.24 Amended]; Tabs MIS for dataplor; Multimodal Merchant Info Sheet_(1); Merchant Info Sheet - Geokey; Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Nift; Loanbeam Merchant Info Sheet; LuxSci MIS(1); MIS for Milk Moovement; Wild Fruit- MIS(1); Merchant Info Sheet_ Counslr; Merchant Info Sheet - Inspiren (OLD - IGNORE); Merchant Info Sheet - Inspiren; [EXTERNAL] Haus Merchant Info Sheet - Template; Merchant Info Sheet - Five Sigma Labs; General Catalyst MIS(1); Aleph Labs Inc MIS_; Instil MIS; Merchant Info Sheet_ Proof(1); SafelyYou MIS;  Veruna Merchant Info Sheet_; River Health Merchant Info Sheet; Cocoon MIS; Merchant Info Sheet - Enzy; Merchant Info Sheet - Airops_; Revolution Parts (RevParts) Merchant Info Sheet_; Arcee AI - Merchant Info Sheet; Merchant Info Sheet - Pragma; MIS_ Paiv; MIS_Fynn; Merchant Info Sheet - Hylaine(1); MIS_ Vapi ai; MIS_ Coram AI; Torch Merchant Info Sheet_(1); Beansquad MIS Draft; MIS Revamp [Changes]; Multimodal Merchant Info Sheet_; Copy of Merchant Info Sheet - Talkable - April 25, 2024, 4_58 PM; MIS_ Anrok; Alium Merchant Info Sheet_; Merchant Info Sheet - Incendium; Merchant Info Sheet - David Energy; Merchant Info Sheet_ Counslr(1); Merchant Info Sheet - Marvin; Arcee AI - Merchant Info Sheet(1); MIS_ Crelate; MIS for Themis(1); MIS_ Taktile; Merchant Info Sheet - Sprinto; Merchant Info Sheet - Talkable(1); Luxury Presence MIS; Merchant Info Sheet - Attain; OLD MIS; Merchant Info Sheet_ Respondology(1); H Copy of Merchant Info Sheet - Talkable; Alkira _ Merchant Info Sheet; MIS for Themis; Alaffia Health MIS; Copy of Dosespot - Merchant Info Sheet_; Hockeystack MIS; Merchant Info Sheet - Extole (AE- Ally) - CW 9.23.25; Merchant Info Sheet - Keen; Eino Merchant Info Sheet(1); Merchant Info Sheet_ Respondology; Beansquad - MIS; Merchant Info Sheet - Proton; Copy of MIS Revamp [Changes];  Onebrief Merchant Info Sheet; Merchant Info Sheet - FindMine; Merchant Info Sheet - Outrider; MIS - Primary Lab; Merchant Info Sheet - Talkable; MIS_ DigitalOwl; Tabs + Human Merchant Info Sheet_(1); Copy of [MAKE A COPY DO NOT EDIT] Merchant Info Sheet - Template;  Autumn _ Tabs Merchant Info Sheet; Eino Merchant Info Sheet; Oscilar Merchant Info Sheet_; [EXTERNAL USE] Pragma MIS; Capitalize MIS(1); MIS for Astranis; Loanwell Merchant Info Sheet _; Merchant Info Sheet - Fat Earth; VieFUND MIS (Beacon); Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet - Outrider(1); MIS Search Engine Template; Mithril MIS; MIS - Primary Management; MIS_ Flytech; Wild Fruit- MIS; Merchant Info Sheet - Pinata; Merchant Info Sheet - Xeal"
rule_19,Every tax line item becomes a BT (Billable Transaction) by default,191,0.8499476439790573,MIS_ Cape; Merchant Info Sheet - Dr. Seuss_; HELIX ALTERNATIVE TECHNOLOGIES INC-MIS; Tabs MIS for GovExec; Merchant Info Sheet - Alvys; MIS Trustero; Copy of MIS_ Global Grid 4 Learning; Cassidy AI MIS; Merchant Info Sheet - Raina; Capitalize MIS; Plenful MIS Template; Valence MIS; Merchant Info Sheet - Welcome Home Software; Cortex MIS; AlphaAI Technologies DBA Tavily MIS; Merchant Info Sheet - Mesh; DSN Merchant Info Sheet_; Merchant Info Sheet - Numeric; MIS_ Blumira; Rewst Merchant Info Sheet_; Fingerprint MIS; MIS_Fynn(1); MIS_ Crew AI; Merchant Info Sheet - Satisfi Labs; Merchant Info Sheet - Operator.ai(1); Merchant Info Sheet - Carbon Direct; Merchant Info Sheet - Lawtrades(1); MIS_ Tangram Vision; MIS_ Niche; Coworks MIS; Instil MIS(1); Merchant Info Sheet - Hylaine; Enigma _ Tabs_ MIS; TIFIN @ Work MIS(1); SafelyYou MIS(1); Regard - Merchant Info Sheet_;  Merchant Info Sheet - APIsec; TIFIN GIVE_ TIFIN Sage MIS(1); Kat_s [MAKE A COPY DO NOT EDIT] Merchant Info Sheet - Template; Merchant Info Sheet - Proton(1); Sanveo Merchant Info Sheet; Merchant Info Sheet - Vestwell; Merchant Info Sheet - Satisfi Labs(1);  Merchant Info Sheet - LightLabs; Buxton Merchant Info Sheet; IUNU Merchant Info Sheet; LuxSci MIS; Merchant Info Sheet - Tailorbird; Merchant Info Sheet - Beacon Software; Tabs MIS for Together AI; Merchant Info Sheet - Operator.ai; Merchant Info Sheet - Enzy(1); Tabs + Human Merchant Info Sheet_; Merchant Info Sheet - Raina Music; Flatfile MIS; Merchant Info Sheet - Keen(1); MIS for Paramify; General Catalyst MIS; MIS for Balto; Pirros MIS_; Tabs MIS template; ThoroughCare inc MIS; TIFIN GIVE_ TIFIN Sage MIS; Merchant Info Sheet_ Posh Technologies; Merchant Info Sheet - Digitalzone; Coworks Merchant Info Sheet_; Pipe17 MIS_; Merchant Info Sheet_ Cognition AI; FIF MIS(1); Aquabyte Merchant Info Sheet; Propel MIS; Attention - Merchant Info Sheet; Tabs x Responsive _ MIS; Merchant Info Sheet_ Maybern; Merchant Info Sheet - Notabene; Cocoon MIS(1); Audiense Merchant Info Sheet_; Tabs MIS for Ply; Regard - Merchant Info Sheet_(1); Merchant Info Sheet - Brevity; MIS - Primary Management(1); Summer Discovery - MIS; Tabs MIS for Quotapath; MIS_ Juniper; Joor Merchant Info Sheet_; MIS_ Saltmine + Changing workplace; TIFIN @ Work MIS; Merchant Info Sheet - Bolster AI; MIS BuildClinical; Elephant Energy MIS; Tabs MIS for Keen Decision Systems; Gladly Merchant Info Sheet; Haus Merchant Info Sheet - Template; Arist MIS(1); Ivo- Merchant Info Sheet_; Duplicate MIS; Tenant -- Merchant Info Sheet; 2X + Intelligent Demand MIS; MIS Template [12.22.24 Amended]; Tabs MIS for dataplor; Multimodal Merchant Info Sheet_(1); Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Nift; Loanbeam Merchant Info Sheet; MIS for Milk Moovement; Merchant Info Sheet_ Counslr; Merchant Info Sheet - Inspiren (OLD - IGNORE); Merchant Info Sheet - Inspiren; LiveLike MIS(1); MIS Template for Cake.ai; [EXTERNAL] Haus Merchant Info Sheet - Template; MIS_ Engaged MD; General Catalyst MIS(1); Aleph Labs Inc MIS_; Planet DDS MIS; Lakera MIS_; Instil MIS; LiveLike MIS; SafelyYou MIS; Enterpret Merchant Info Sheet 9.23.25;  Veruna Merchant Info Sheet_; River Health Merchant Info Sheet; Cocoon MIS; Merchant Info Sheet - Enzy; Merchant Info Sheet - Airops_; Revolution Parts (RevParts) Merchant Info Sheet_; Tailorbird MIS; Merchant Info Sheet - Pragma; MIS_ Paiv; MIS_Fynn; FIF MIS; MIS_ Vapi ai; Merchant Info Sheet - Hylaine(1); Arist MIS; MIS_ Zamp; MIS_ Coram AI; MIS_ Teleskope AI; Copy of Merchant Info Sheet - Carbon Direct; MIS Revamp [Changes]; Multimodal Merchant Info Sheet_; MIS_ Anrok; Alium Merchant Info Sheet_; Merchant Info Sheet - David Energy; Merchant Info Sheet_ Counslr(1); Merchant Info Sheet - Marvin; Anysphere (Cursor) MIS; MIS_ Crelate; Merchant Info Sheet - Sprinto; Luxury Presence MIS; Merchant Info Sheet - Attain; Tabs MIS for Together AI(1); Merchant Info Sheet_ Respondology(1); OLD MIS; Captivated MIS; Alkira _ Merchant Info Sheet; Alaffia Health MIS; TIFIN AMP MIS; Hockeystack MIS; Merchant Info Sheet - Extole (AE- Ally) - CW 9.23.25; Merchant Info Sheet - Keen; Eino Merchant Info Sheet(1); Merchant Info Sheet_ Respondology; Beansquad - MIS; Merchant Info Sheet - Proton; Copy of MIS Revamp [Changes];  Onebrief Merchant Info Sheet; Merchant Info Sheet - FindMine; TIFIN Merchant Info Sheet_; Merchant Info Sheet_ Maybern(1); MIS - Primary Lab; MIS_ GC AI; MIS_ DigitalOwl; Tabs + Human Merchant Info Sheet_(1); Copy of [MAKE A COPY DO NOT EDIT] Merchant Info Sheet - Template;  Autumn _ Tabs Merchant Info Sheet; Eino Merchant Info Sheet; Vesta MIS; [EXTERNAL USE] Pragma MIS; MIS for Astranis; Loanwell Merchant Info Sheet _; Copy of Merchant Info Sheet_ Cognition AI; StrongArm MIS (Deprecated); Mithril MIS; Confido MIS; Burkland MIS; Dark Roast Merchant Info Sheet_; MIS - Primary Management; Copy of Merchant Info Sheet - Sprinto; Glacier MIS; Merchant Info Sheet - Xeal; MIS Attentive Inc
rule_20,Events Processing must match or create events as listed in the contract,5,0.8779999999999999,MIS_ Paiv; Merchant Info Sheet - Inspiren; Merchant Info Sheet - KOLO; MavenAGI Merchant Info Sheet_; Capitalize MIS
rule_21,Implementation Success team is responsible for filling Events Processing section Post-Go Live,84,0.8476190476190475,Merchant Info Sheet - Beacon Software; Merchant Info Sheet - Nift; MIS for Milk Moovement; Flatfile MIS; OLD MIS; Tabs MIS for Together AI(1); General Catalyst MIS; Pirros MIS_; ThoroughCare inc MIS; MIS Template for Cake.ai;  Merchant Info Sheet - Motivity; Medicom Merchant Info Sheet_; Plenful MIS Template; Valence MIS; Propel MIS; Tabs x Responsive _ MIS; MIS_ Blumira; SafelyYou MIS; Cocoon MIS; Copy of MIS Revamp [Changes]; Further MIS; Tabs MIS for Ply; MIS_Fynn(1); Merchant Info Sheet - Pragma; Tabs MIS for Quotapath; MIS_ Voxie; MIS_ Paiv; MIS_Fynn; MIS for Darkroom Studios; MIS_ Niche; Tennr MIS; Arist MIS; MIS_ Saltmine + Changing workplace; Enigma _ Tabs_ MIS; MavenAGI Merchant Info Sheet_; MIS_ Teleskope AI; [EXTERNAL USE] Pragma MIS; Medicom Merchant Info Sheet_(1); Tabs MIS for Keen Decision Systems; MIS Revamp [Changes]; Arist MIS(1); Sanveo Merchant Info Sheet; Confido MIS; Wild Fruit- MIS; MIS_ Bland; MIS Template [12.22.24 Amended]; Glacier MIS
rule_22,AE fills Feature Requests prior to Implementation handoff,108,0.8455555555555554,MIS_ Cape; Merchant Info Sheet - Beacon Software; MIS_ Crelate; Tabs MIS for Together AI; Tabs MIS for GovExec; Merchant Info Sheet - Sprinto; MIS for Milk Moovement; Flatfile MIS; Merchant Info Sheet - Attain; Tabs MIS for Together AI(1); General Catalyst MIS; Pirros MIS_; Tabs MIS template; ThoroughCare inc MIS; Merchant Info Sheet - Alvys; MIS Template for Cake.ai; OLD MIS; Capitalize MIS; Medicom Merchant Info Sheet_; Valence MIS; Pipe17 MIS_; General Catalyst MIS(1); AlphaAI Technologies DBA Tavily MIS; Planet DDS MIS; Tabs x Responsive _ MIS; Lakera MIS_; MIS_ Blumira; SafelyYou MIS; Beansquad - MIS; Cocoon MIS(1); Merchant Info Sheet - Enzy; Further MIS; Tabs MIS for Ply; MIS_Fynn(1); Tailorbird MIS; Summer Discovery - MIS; ENFOS MIS; Merchant Info Sheet - Pragma; MIS_ GC AI; Tabs MIS for Quotapath; MIS_ Paiv; MIS_ Tangram Vision; MIS_Fynn; MIS for Darkroom Studios; MIS_ Juniper; Arist MIS; MIS_ Saltmine + Changing workplace; Enigma _ Tabs_ MIS; MIS_ Zamp; MIS_ Coram AI; Vesta MIS; MIS_ Teleskope AI; [EXTERNAL USE] Pragma MIS; StrongArm MIS (real one)(1); SafelyYou MIS(1); MIS for Astranis; Tabs MIS for Keen Decision Systems; MIS Revamp [Changes]; Arist MIS(1); Duplicate MIS; StrongArm MIS (Deprecated); StrongArm MIS (real one); Mithril MIS; Confido MIS; Burkland MIS;  Merchant Info Sheet - Inspiren; MIS_ Bland; MIS Template [12.22.24 Amended]; Glacier MIS
rule_23,Customer Information section tracks all customers on auto-pay,4,0.7999999999999999,Merchant Info Sheet - Enzy; Merchant Info Sheet - Enzy(1); MIS Search Engine Template; MIS_ Paiv
rule_24,Implementation team is the DRI (Directly Responsible Individual) for completion on handoff,62,0.8027419354838708,MIS_ Crelate; Tabs MIS for GovExec; MIS_ Taktile; MIS for Milk Moovement; Flatfile MIS; MIS for Paramify; Tabs MIS for Together AI(1); General Catalyst MIS; Tabs MIS template; MIS Trustero; MIS Template for Cake.ai; OLD MIS; MIS_ Engaged MD; Valence MIS; Pipe17 MIS_; FIF MIS(1); General Catalyst MIS(1); Astra MIS; Tabs MIS for WEVO; AlphaAI Technologies DBA Tavily MIS; Planet DDS MIS; Lakera MIS_; MIS_ Blumira; SafelyYou MIS; Merchant Info Sheet - Lawtrades; Cocoon MIS; Cocoon MIS(1); Fingerprint MIS; MIS_Fynn(1); Tailorbird MIS; Summer Discovery - MIS; MIS_ Crew AI; Merchant Info Sheet - Pragma; Ash MIS; MIS_ GC AI; Tabs MIS for Quotapath; Merchant Info Sheet - Satisfi Labs; MIS_ Voxie; MIS_ Paiv; FIF MIS; MIS_ Niche; MIS_ Vapi ai; Coworks MIS; Arist MIS; MIS_ Saltmine + Changing workplace; MIS_ Zamp; MIS_ Coram AI; Vesta MIS; [EXTERNAL USE] Pragma MIS; SafelyYou MIS(1); MIS for Astranis; MIS_ Siteline; StrongArm MIS (Deprecated); MIS_ Anrok; StrongArm MIS (real one); Mithril MIS; Burkland MIS; MIS_ Flytech; Copy of Merchant Info Sheet - Sprinto; MIS_ Bland; LuxSci MIS; MIS Template [12.22.24 Amended]
rule_28,Credit card fees should be passed on to customer,8,0.86375,MIS_ Crelate; Merchant Info Sheet - Enzy(1); MIS_ Taktile; [DRAFT] Trustero MIS; MIS_ Paiv; Coworks MIS; Beansquad - MIS; Merchant Info Sheet - Enzy
rule_29,Collections process should be automated through AI billing manager,6,0.8233333333333333,Merchant Info Sheet - Enzy(1); MIS for Themis(1); MIS_ Paiv; MIS_ Niche; Coworks MIS; Tenant -- Merchant Info Sheet
rule_30,Cash forecasting must be accurate and visible,10,0.834,Merchant Info Sheet - Corvus Robotics; MIS_ Crelate; Tabs + Human Merchant Info Sheet_; Tabs + Human Merchant Info Sheet_(1); MIS_ Paiv; Sanveo Merchant Info Sheet; Rewst Merchant Info Sheet_; MIS_ Teleskope AI;  Merchant Info Sheet - Motivity
rule_31,Revenue schedule must be set to 12 months,42,0.843095238095238,Arcee AI - Merchant Info Sheet(1); MIS_ Crelate; Tabs MIS for Together AI; Snapdocs MIS; Merchant Info Sheet - Nift; Tabs + Human Merchant Info Sheet_; Merchant Info Sheet - Raina Music; MIS for Paramify; MIS for Balto; Merchant Info Sheet_ Cognition AI; Merchant Info Sheet - Corvus Robotics; DSN Merchant Info Sheet_; Instil MIS; Merchant Info Sheet - Lawtrades; Merchant Info Sheet - Notabene; Rewst Merchant Info Sheet_; River Health Merchant Info Sheet; Merchant Info Sheet - Red Antler; Merchant Info Sheet - Outrider; Merchant Info Sheet - Brevity; Ash MIS; Merchant Info Sheet - Red Antler(1); Tabs + Human Merchant Info Sheet_(1); MIS_ Paiv; MIS_ Vapi ai; Enigma _ Tabs_ MIS; MIS_ Siteline; Tabs MIS for Keen Decision Systems; Merchant Info Sheet - MidwayPlus; Arist MIS(1); Copy of Merchant Info Sheet_ Cognition AI; Circadian Risk Merchant Info Sheet; Merchant Info Sheet - Tailorbird; Tabs MIS for dataplor
rule_32,DSO (Days Sales Outstanding) tracking is required,3,0.92,Merchant Info Sheet - Lawtrades; Merchant Info Sheet - Lawtrades(1); MIS_ Paiv
rule_33,Invoicing functionality must be supported,21,0.8242857142857142,MIS for Themis(1); Merchant Info Sheet - Nift; Aleph Labs Inc MIS_; DSN Merchant Info Sheet_; LILT MIS; Merchant Info Sheet - Lawtrades; Merchant Info Sheet - Notabene; Rewst Merchant Info Sheet_; River Health Merchant Info Sheet; MIS_ Crew AI; Ash MIS; Tabs MIS for Quotapath; MIS_ Paiv; Joor Merchant Info Sheet_; Eino Merchant Info Sheet; MIS_ Zamp; Tabs MIS for Keen Decision Systems; Multimodal Merchant Info Sheet_; Circadian Risk Merchant Info Sheet; Anysphere (Cursor) MIS
rule_35,Monthly usage-based billing model in arrears,11,0.8481818181818181,Merchant Info Sheet - Findigs; Copy of Dosespot - Merchant Info Sheet_; DSN Merchant Info Sheet_; Merchant Info Sheet - Hylaine(1); MIS for Balto; Merchant Info Sheet - Findigs(1);  Merchant Info Sheet - LightLabs; MIS_ Flytech;  Merchant Info Sheet - Inspiren; Dosespot - Merchant Info Sheet_
rule_39,Bank account information must be collected via Survey Monkey from portfolio managers,2,0.87,Merchant Info Sheet - Findigs(1); Beansquad - MIS
rule_46,Deepak pipeline creates one-off billing terms for Findigs,2,0.87,Merchant Info Sheet - Findigs; Merchant Info Sheet - Findigs(1)
rule_47,Ops team must confirm remittance amounts are accurate by combining QBO Vendor ID totals,2,0.87,Merchant Info Sheet - Findigs; Merchant Info Sheet - Findigs(1)
rule_48,Usage file is broken down by Property Manager in each row,2,0.87,Merchant Info Sheet - Findigs; Merchant Info Sheet - Findigs(1)
rule_49,Demo must occur before scoping start date,18,0.9000000000000001,Merchant Info Sheet - MidwayPlus; Arcee AI - Merchant Info Sheet(1); Merchant Info Sheet - Beacon Software; Haus Merchant Info Sheet - Template; Loanwell Merchant Info Sheet _; Merchant Info Sheet - Proton(1); Merchant Info Sheet_ Maybern; Merchant Info Sheet - Alvys; Audiense Merchant Info Sheet_; Merchant Info Sheet - KOLO; Merchant Info Sheet - MidwayPlus(1); Copy of MIS_ Global Grid 4 Learning; [EXTERNAL] Haus Merchant Info Sheet - Template; Hanover Merchant Info Sheet - Template; MIS_ Global Grid 4 Learning; Merchant Info Sheet - Proton; Revolution Parts (RevParts) Merchant Info Sheet_; Arcee AI - Merchant Info Sheet
rule_50,MSA signature should follow demo and scoping,5,0.898,Arcee AI - Merchant Info Sheet(1);  Merchant Info Sheet - LightLabs; Copy of MIS_ Global Grid 4 Learning; MIS_ Global Grid 4 Learning; Arcee AI - Merchant Info Sheet
